order_id,sku,customer_id,customer_name,qty,priority,create_time,due_time,actual_completion_time,estimated_proc_hours,status,machine_type,family
WO-2026-005800,LFR-010,C017,麦格纳,85,P2,2026-02-20 14:00:00,2026-02-28 01:00:00,2026-02-27 13:53:28,0.54,已完工,两板,LFR
WO-2025-005801,DUO-023,C015,马瑞利,313,P0,2025-01-01 14:00:00,2025-01-03 02:00:00,2025-01-03 00:38:50,5.07,已完工,双色,DUO
WO-2025-005802,LRB-001,C004,佛吉亚,92,P2,2025-07-18 16:00:00,2025-07-23 08:00:00,,0.62,待开工,两板,LRB
WO-2024-005803,DUO-023,C009,路特斯,50,P1,2024-11-03 10:00:00,2024-11-08 08:00:00,2024-11-08 12:13:12,0.74,已完工,双色,DUO
WO-2025-005804,DUO-004,C017,麦格纳,99,P2,2025-11-30 18:00:00,2025-12-05 17:00:00,2025-12-05 11:13:35,0.35,已完工,双色,DUO
WO-2024-005805,CUP-008,C002,本田技研,50,P1,2024-03-04 12:00:00,2024-03-09 05:00:00,,0.14,已取消,全电动,CUP
WO-2026-005806,DRH-004,C019,布雷博,240,P2,2026-04-16 16:00:00,2026-04-25 20:00:00,2026-04-25 12:25:53,0.18,已完工,全电动,DRH
WO-2025-005807,DRH-011,C019,布雷博,76,P1,2025-09-02 15:00:00,2025-09-07 06:00:00,2025-09-07 05:20:49,0.1,已完工,全电动,DRH
WO-2025-005808,HND-018,C005,比亚迪,360,P2,2025-10-13 17:00:00,2025-10-22 22:00:00,2025-10-22 20:16:35,0.41,已完工,油压,HND
WO-2024-005809,VEN-021,C015,马瑞利,59,P2,2024-04-16 12:00:00,2024-04-26 00:00:00,,1.01,加工中,全电动,VEN
WO-2024-005810,LRB-022,C004,佛吉亚,228,P2,2024-04-21 12:00:00,2024-04-30 19:00:00,2024-04-30 13:51:33,0.43,已完工,两板,LRB
WO-2024-005811,LFR-005,C013,问界,61,P2,2024-08-28 18:00:00,2024-09-06 16:00:00,,0.24,待开工,两板,LFR
WO-2025-005812,CUP-006,C008,岚图汽车,575,P2,2025-09-07 17:00:00,2025-09-13 15:00:00,2025-09-13 12:02:48,1.63,已完工,全电动,CUP
WO-2024-005813,BUM-017,C004,佛吉亚,276,P2,2024-07-03 09:00:00,2024-07-12 16:00:00,2024-07-12 13:54:00,0.3,已完工,油压,BUM
WO-2024-005814,TLM-004,C008,岚图汽车,156,P2,2024-01-08 08:00:00,2024-01-17 18:00:00,2024-01-17 17:32:11,0.59,已完工,油压,TLM
WO-2025-005815,DUO-021,C018,李尔,1062,P0,2025-11-27 09:00:00,2025-11-29 06:00:00,2025-11-28 23:36:20,1.55,已完工,双色,DUO
WO-2025-005816,HND-012,C006,小鹏汽车,50,P2,2025-05-31 16:00:00,2025-06-06 17:00:00,2025-06-06 22:24:16,0.25,已完工,油压,HND
WO-2025-005817,TLP-022,C008,岚图汽车,342,P2,2025-03-05 12:00:00,2025-03-14 03:00:00,2025-03-13 21:35:38,2.44,已完工,双色,TLP
WO-2024-005818,BUM-006,C008,岚图汽车,155,P1,2024-09-18 17:00:00,2024-09-20 18:00:00,2024-09-20 12:40:42,0.9,已完工,油压,BUM
WO-2024-005819,LFR-018,C002,本田技研,186,P2,2024-05-29 12:00:00,2024-06-06 14:00:00,2024-06-06 03:24:28,0.58,已完工,两板,LFR
WO-2025-005820,CUP-008,C017,麦格纳,50,P2,2025-10-13 09:00:00,2025-10-22 04:00:00,2025-10-22 09:35:21,0.14,已完工,全电动,CUP
WO-2024-005821,BUM-021,C019,布雷博,949,P1,2024-02-22 16:00:00,2024-02-25 04:00:00,2024-02-24 22:57:37,17.46,已完工,油压,BUM
WO-2024-005822,HND-001,C006,小鹏汽车,314,P1,2024-03-15 15:00:00,2024-03-19 20:00:00,2024-03-19 16:17:18,0.78,已完工,油压,HND
WO-2024-005823,VEN-008,C008,岚图汽车,64,P1,2024-12-13 10:00:00,2024-12-17 19:00:00,2024-12-17 18:33:33,0.58,已完工,全电动,VEN
WO-2026-005824,HND-005,C002,本田技研,50,P2,2026-02-16 18:00:00,2026-02-21 23:00:00,2026-02-22 02:11:42,0.61,已完工,油压,HND
WO-2026-005825,TLP-009,C019,布雷博,297,P2,2026-02-04 18:00:00,2026-02-11 12:00:00,2026-02-11 06:48:03,0.57,已完工,双色,TLP
WO-2025-005826,TLP-012,C004,佛吉亚,454,P2,2025-01-11 14:00:00,2025-01-16 10:00:00,2025-01-16 01:15:23,0.45,已完工,双色,TLP
WO-2024-005827,CUP-014,C012,蔚来汽车,52,P1,2024-04-05 08:00:00,2024-04-09 01:00:00,2024-04-08 22:08:13,0.06,已完工,全电动,CUP
WO-2024-005828,DUO-017,C015,马瑞利,386,P1,2024-01-15 17:00:00,2024-01-17 17:00:00,,1.14,待开工,双色,DUO
WO-2026-005829,LRB-003,C003,伟世通,161,P1,2026-03-03 17:00:00,2026-03-07 18:00:00,2026-03-07 18:13:48,1.09,已完工,两板,LRB
WO-2024-005830,VEN-010,C010,极氪,176,P1,2024-12-29 10:00:00,2025-01-02 09:00:00,2025-01-02 14:33:21,1.11,已完工,全电动,VEN
WO-2025-005831,VEN-005,C002,本田技研,773,P2,2025-07-26 13:00:00,2025-08-01 11:00:00,2025-08-01 11:45:52,6.28,已完工,全电动,VEN
WO-2026-005832,BUM-022,C007,零跑汽车,50,P2,2026-01-20 17:00:00,2026-01-29 12:00:00,,0.14,待开工,油压,BUM
WO-2025-005833,HND-010,C010,极氪,147,P2,2025-02-19 18:00:00,2025-02-27 04:00:00,2025-02-27 00:37:44,1.45,已完工,油压,HND
WO-2026-005834,BUM-004,C014,阿维塔,736,P1,2026-02-06 09:00:00,2026-02-09 02:00:00,2026-02-09 03:44:04,1.21,已完工,油压,BUM
WO-2024-005835,HND-017,C015,马瑞利,168,P1,2024-03-16 16:00:00,2024-03-21 07:00:00,2024-03-20 23:22:15,0.22,已完工,油压,HND
WO-2024-005836,CUP-016,C009,路特斯,132,P2,2024-04-01 10:00:00,2024-04-11 03:00:00,2024-04-11 06:51:18,0.08,已完工,全电动,CUP
WO-2025-005837,LRB-013,C018,李尔,96,P1,2025-08-01 11:00:00,2025-08-06 10:00:00,2025-08-06 12:05:08,1.24,已完工,两板,LRB
WO-2025-005838,TLM-026,C013,问界,88,P1,2025-05-22 18:00:00,2025-05-24 18:00:00,2025-05-24 18:31:43,0.13,已完工,油压,TLM
WO-2024-005839,CUP-005,C009,路特斯,447,P1,2024-04-27 10:00:00,2024-05-01 09:00:00,,0.14,加工中,全电动,CUP
WO-2024-005840,WLC-008,C013,问界,129,P0,2024-02-05 08:00:00,2024-02-06 15:00:00,2024-02-06 12:26:12,0.07,已完工,双色,WLC
WO-2025-005841,DRH-009,C016,安波福,89,P1,2025-10-21 12:00:00,2025-10-24 02:00:00,2025-10-23 21:45:22,0.41,已完工,全电动,DRH
WO-2025-005842,TLM-011,C015,马瑞利,178,P2,2025-04-07 14:00:00,2025-04-12 03:00:00,,0.51,待开工,油压,TLM
WO-2024-005843,LFR-004,C012,蔚来汽车,423,P2,2024-08-07 16:00:00,2024-08-17 11:00:00,2024-08-17 09:15:08,1.15,已完工,两板,LFR
WO-2025-005844,LFR-009,C006,小鹏汽车,405,P2,2025-02-03 14:00:00,2025-02-07 14:00:00,,0.55,已取消,两板,LFR
WO-2025-005845,DUO-014,C014,阿维塔,383,P0,2025-10-11 17:00:00,2025-10-13 13:00:00,2025-10-13 17:36:51,2.81,已完工,双色,DUO
WO-2024-005846,LFR-001,C011,理想汽车,117,P1,2024-02-14 08:00:00,2024-02-17 10:00:00,2024-02-17 13:11:07,0.45,已完工,两板,LFR
WO-2025-005847,WLC-012,C009,路特斯,257,P2,2025-11-05 14:00:00,2025-11-09 21:00:00,2025-11-10 00:57:45,1.69,已完工,双色,WLC
WO-2025-005848,BUM-016,C004,佛吉亚,391,P2,2025-09-15 13:00:00,2025-09-23 12:00:00,2025-09-23 12:58:10,7.79,已完工,油压,BUM
WO-2024-005849,TLM-027,C016,安波福,66,P2,2024-05-20 08:00:00,2024-05-28 06:00:00,2024-05-28 10:59:18,0.55,已完工,油压,TLM
WO-2024-005850,TLM-028,C002,本田技研,257,P2,2024-08-22 14:00:00,2024-08-27 01:00:00,2024-08-26 22:27:28,0.45,已完工,油压,TLM
WO-2025-005851,TLM-002,C009,路特斯,632,P2,2025-10-11 17:00:00,2025-10-17 10:00:00,,1.79,加工中,油压,TLM
WO-2026-005852,TLM-020,C004,佛吉亚,181,P2,2026-04-14 08:00:00,2026-04-18 08:00:00,2026-04-18 04:05:37,0.06,已完工,油压,TLM
WO-2025-005853,CUP-016,C001,东风彼欧,166,P1,2025-09-08 09:00:00,2025-09-12 05:00:00,2025-09-11 21:19:25,0.11,已完工,全电动,CUP
WO-2024-005854,WLC-020,C005,比亚迪,110,P2,2024-05-29 15:00:00,2024-06-02 19:00:00,2024-06-02 21:57:55,0.24,已完工,双色,WLC
WO-2024-005855,DUO-009,C012,蔚来汽车,269,P1,2024-11-04 16:00:00,2024-11-07 20:00:00,,1.3,待开工,双色,DUO
WO-2025-005856,HND-012,C019,布雷博,141,P1,2025-09-20 11:00:00,2025-09-25 00:00:00,,0.66,已取消,油压,HND
WO-2024-005857,TLP-003,C001,东风彼欧,870,P2,2024-04-07 15:00:00,2024-04-16 20:00:00,,3.67,待开工,双色,TLP
WO-2025-005858,CUP-002,C003,伟世通,344,P2,2025-07-06 17:00:00,2025-07-12 15:00:00,2025-07-12 05:43:18,4.05,已完工,全电动,CUP
WO-2025-005859,BUM-002,C017,麦格纳,70,P1,2025-04-30 12:00:00,2025-05-05 08:00:00,2025-05-05 11:30:30,0.15,已完工,油压,BUM
WO-2025-005860,CUP-007,C009,路特斯,50,P0,2025-02-16 14:00:00,2025-02-17 10:00:00,,0.08,加工中,全电动,CUP
WO-2026-005861,LRB-002,C011,理想汽车,108,P2,2026-03-20 10:00:00,2026-03-27 03:00:00,2026-03-26 17:25:02,0.28,已完工,两板,LRB
WO-2025-005862,CUP-020,C011,理想汽车,306,P2,2025-06-29 16:00:00,2025-07-09 11:00:00,2025-07-09 01:28:38,0.67,已完工,全电动,CUP
WO-2024-005863,HND-027,C020,采埃孚,51,P1,2024-07-11 13:00:00,2024-07-14 20:00:00,2024-07-14 12:16:40,0.09,已完工,油压,HND
WO-2024-005864,LRB-003,C015,马瑞利,178,P1,2024-06-25 11:00:00,2024-06-30 09:00:00,2024-06-30 09:31:47,1.05,已完工,两板,LRB
WO-2026-005865,TLM-003,C020,采埃孚,50,P2,2026-04-20 18:00:00,2026-04-28 14:00:00,,0.2,待开工,油压,TLM
WO-2024-005866,VEN-006,C006,小鹏汽车,59,P1,2024-07-16 11:00:00,2024-07-19 12:00:00,2024-07-19 11:01:02,0.19,已完工,全电动,VEN
WO-2026-005867,LRB-009,C014,阿维塔,917,P1,2026-03-03 08:00:00,2026-03-08 07:00:00,2026-03-08 07:59:51,1.28,已完工,两板,LRB
WO-2024-005868,CUP-016,C004,佛吉亚,337,P1,2024-01-01 15:00:00,2024-01-05 07:00:00,,0.21,待开工,全电动,CUP
WO-2025-005869,TLM-010,C011,理想汽车,50,P1,2025-03-05 12:00:00,2025-03-10 08:00:00,2025-03-10 12:15:56,0.16,已完工,油压,TLM
WO-2024-005870,DRH-009,C006,小鹏汽车,304,P0,2024-08-27 14:00:00,2024-08-29 08:00:00,2024-08-29 04:55:08,1.52,已完工,全电动,DRH
WO-2026-005871,DUO-020,C008,岚图汽车,67,P1,2026-01-14 15:00:00,2026-01-17 03:00:00,2026-01-17 05:29:06,0.95,已完工,双色,DUO
WO-2025-005872,VEN-029,C015,马瑞利,391,P2,2025-08-22 15:00:00,2025-08-31 01:00:00,2025-08-31 01:30:07,0.29,已完工,全电动,VEN
WO-2024-005873,TLP-025,C006,小鹏汽车,121,P2,2024-06-06 11:00:00,2024-06-16 11:00:00,,0.48,待开工,双色,TLP
WO-2024-005874,LRB-021,C016,安波福,1284,P2,2024-08-27 15:00:00,2024-09-02 16:00:00,2024-09-02 21:34:58,8.33,已完工,两板,LRB
WO-2025-005875,LRB-007,C005,比亚迪,114,P0,2025-11-20 14:00:00,2025-11-22 11:00:00,2025-11-22 02:46:46,0.36,已完工,两板,LRB
WO-2025-005876,LFR-004,C003,伟世通,498,P1,2025-01-06 09:00:00,2025-01-09 12:00:00,2025-01-09 10:30:26,1.45,已完工,两板,LFR
WO-2026-005877,DRH-016,C019,布雷博,214,P2,2026-01-21 10:00:00,2026-01-29 06:00:00,2026-01-29 01:30:19,0.14,已完工,全电动,DRH
WO-2025-005878,LRB-002,C017,麦格纳,928,P2,2025-08-03 11:00:00,2025-08-10 09:00:00,2025-08-10 01:40:59,2.2,已完工,两板,LRB
WO-2026-005879,TLM-013,C004,佛吉亚,258,P2,2026-04-05 12:00:00,2026-04-12 04:00:00,,2.28,加工中,油压,TLM
WO-2024-005880,BUM-015,C003,伟世通,323,P1,2024-06-27 11:00:00,2024-06-29 13:00:00,2024-06-29 14:46:07,1.29,已完工,油压,BUM
WO-2025-005881,HND-004,C020,采埃孚,106,P1,2025-09-14 10:00:00,2025-09-16 10:00:00,2025-09-16 11:54:25,1.35,已完工,油压,HND
WO-2024-005882,VEN-004,C020,采埃孚,247,P2,2024-07-31 13:00:00,2024-08-05 09:00:00,2024-08-05 06:39:48,0.36,已完工,全电动,VEN
WO-2025-005883,DUO-004,C008,岚图汽车,59,P2,2025-03-08 11:00:00,2025-03-15 22:00:00,2025-03-16 02:03:08,0.2,已完工,双色,DUO
WO-2025-005884,LFR-021,C019,布雷博,312,P2,2025-01-15 16:00:00,2025-01-20 02:00:00,2025-01-19 19:51:08,3.57,已完工,两板,LFR
WO-2026-005885,VEN-017,C015,马瑞利,114,P2,2026-04-07 13:00:00,2026-04-14 09:00:00,2026-04-14 10:47:28,0.39,已完工,全电动,VEN
WO-2026-005886,DRH-018,C014,阿维塔,74,P2,2025-12-31 15:00:00,2026-01-07 02:00:00,2026-01-07 07:39:06,0.43,已完工,全电动,DRH
WO-2025-005887,WLC-011,C010,极氪,462,P2,2025-01-06 09:00:00,2025-01-15 01:00:00,2025-01-15 04:15:04,6.01,已完工,双色,WLC
WO-2025-005888,LRB-015,C009,路特斯,417,P1,2025-12-16 14:00:00,2025-12-21 09:00:00,2025-12-21 11:53:56,0.41,已完工,两板,LRB
WO-2025-005889,CUP-021,C015,马瑞利,577,P1,2025-07-07 13:00:00,2025-07-10 05:00:00,2025-07-10 09:09:23,0.68,已完工,全电动,CUP
WO-2024-005890,CUP-030,C016,安波福,335,P2,2024-08-17 15:00:00,2024-08-22 11:00:00,2024-08-22 10:02:10,0.23,已完工,全电动,CUP
WO-2025-005891,LRB-011,C004,佛吉亚,73,P1,2025-06-01 12:00:00,2025-06-06 01:00:00,2025-06-05 23:51:40,0.18,已完工,两板,LRB
WO-2024-005892,LFR-011,C009,路特斯,287,P2,2024-09-09 15:00:00,2024-09-18 18:00:00,2024-09-18 22:33:43,0.66,已完工,两板,LFR
WO-2024-005893,HND-014,C015,马瑞利,201,P2,2024-09-17 16:00:00,2024-09-22 05:00:00,2024-09-21 20:20:49,0.2,已完工,油压,HND
WO-2026-005894,BUM-020,C014,阿维塔,159,P1,2026-01-21 13:00:00,2026-01-23 22:00:00,,0.41,加工中,油压,BUM
WO-2025-005895,DRH-004,C020,采埃孚,94,P2,2025-03-05 11:00:00,2025-03-13 19:00:00,2025-03-13 16:56:50,0.08,已完工,全电动,DRH
WO-2025-005896,HND-003,C016,安波福,50,P2,2025-07-25 12:00:00,2025-08-02 07:00:00,2025-08-02 01:49:07,0.05,已完工,油压,HND
WO-2026-005897,TLP-004,C019,布雷博,104,P1,2026-03-26 12:00:00,2026-03-31 09:00:00,2026-03-31 14:20:57,0.57,已完工,双色,TLP
WO-2025-005898,VEN-015,C018,李尔,118,P2,2025-09-07 12:00:00,2025-09-17 00:00:00,2025-09-16 15:56:48,0.92,已完工,全电动,VEN
WO-2025-005899,BUM-009,C003,伟世通,379,P0,2025-10-21 13:00:00,2025-10-22 15:00:00,2025-10-22 04:57:46,1.3,已完工,油压,BUM
WO-2024-005900,LFR-017,C018,李尔,210,P2,2024-02-05 11:00:00,2024-02-10 20:00:00,,0.44,加工中,两板,LFR
WO-2025-005901,TLP-018,C005,比亚迪,58,P2,2025-10-31 08:00:00,2025-11-07 07:00:00,2025-11-07 01:36:43,0.4,已完工,双色,TLP
WO-2024-005902,BUM-021,C013,问界,233,P2,2024-01-26 18:00:00,2024-02-03 11:00:00,2024-02-03 05:37:28,4.61,已完工,油压,BUM
WO-2025-005903,TLP-007,C002,本田技研,950,P2,2025-03-30 12:00:00,2025-04-05 08:00:00,2025-04-05 08:12:44,1.08,已完工,双色,TLP
WO-2025-005904,CUP-020,C002,本田技研,184,P2,2025-11-18 17:00:00,2025-11-25 09:00:00,2025-11-25 04:27:05,0.36,已完工,全电动,CUP
WO-2025-005905,DUO-020,C019,布雷博,50,P2,2025-03-01 14:00:00,2025-03-06 16:00:00,2025-03-06 08:47:56,0.6,已完工,双色,DUO
WO-2025-005906,BUM-002,C009,路特斯,1340,P1,2025-01-11 08:00:00,2025-01-13 20:00:00,,2.55,加工中,油压,BUM
WO-2025-005907,BUM-026,C019,布雷博,413,P2,2025-10-10 15:00:00,2025-10-15 09:00:00,2025-10-15 07:18:33,1.83,已完工,油压,BUM
WO-2026-005908,TLP-022,C019,布雷博,465,P2,2026-01-05 16:00:00,2026-01-15 01:00:00,2026-01-15 03:20:29,3.15,已完工,双色,TLP
WO-2025-005909,CUP-025,C019,布雷博,72,P1,2025-10-18 12:00:00,2025-10-22 23:00:00,2025-10-22 20:27:31,0.61,已完工,全电动,CUP
WO-2024-005910,VEN-004,C006,小鹏汽车,743,P1,2024-10-24 14:00:00,2024-10-29 08:00:00,2024-10-28 21:52:37,1.12,已完工,全电动,VEN
WO-2024-005911,VEN-002,C012,蔚来汽车,65,P1,2024-02-25 15:00:00,2024-03-01 05:00:00,,0.23,待开工,全电动,VEN
WO-2024-005912,CUP-013,C019,布雷博,330,P1,2024-07-01 08:00:00,2024-07-03 11:00:00,2024-07-03 08:31:17,0.46,已完工,全电动,CUP
WO-2024-005913,CUP-025,C003,伟世通,54,P1,2024-05-10 13:00:00,2024-05-13 23:00:00,2024-05-13 21:26:50,0.44,已完工,全电动,CUP
WO-2025-005914,DRH-009,C010,极氪,786,P1,2025-09-14 09:00:00,2025-09-19 06:00:00,2025-09-18 21:33:22,4.14,已完工,全电动,DRH
WO-2026-005915,VEN-020,C007,零跑汽车,488,P2,2026-03-22 13:00:00,2026-03-27 19:00:00,2026-03-27 16:44:29,1.13,已完工,全电动,VEN
WO-2025-005916,DRH-005,C002,本田技研,1897,P2,2025-07-24 08:00:00,2025-08-02 01:00:00,2025-08-01 15:01:34,8.12,已完工,全电动,DRH
WO-2025-005917,TLP-005,C007,零跑汽车,860,P2,2025-07-26 10:00:00,2025-07-31 19:00:00,2025-07-31 15:05:50,0.82,已完工,双色,TLP
WO-2025-005918,DRH-013,C002,本田技研,219,P2,2025-11-16 12:00:00,2025-11-22 12:00:00,2025-11-22 15:42:06,0.35,已完工,全电动,DRH
WO-2025-005919,TLM-016,C010,极氪,50,P0,2025-08-30 16:00:00,2025-09-01 04:00:00,2025-09-01 06:14:00,0.11,已完工,油压,TLM
WO-2024-005920,DUO-002,C008,岚图汽车,277,P1,2024-03-22 15:00:00,2024-03-27 08:00:00,2024-03-26 21:48:02,1.49,已完工,双色,DUO
WO-2024-005921,WLC-020,C012,蔚来汽车,64,P1,2024-10-01 12:00:00,2024-10-05 10:00:00,2024-10-05 05:15:10,0.15,已完工,双色,WLC
WO-2024-005922,CUP-023,C016,安波福,489,P1,2024-12-20 15:00:00,2024-12-23 02:00:00,2024-12-23 00:20:10,3.92,已完工,全电动,CUP
WO-2026-005923,TLM-013,C010,极氪,241,P0,2026-03-19 09:00:00,2026-03-20 10:00:00,2026-03-20 02:16:22,2.02,已完工,油压,TLM
WO-2025-005924,TLP-004,C020,采埃孚,50,P2,2025-04-02 08:00:00,2025-04-07 11:00:00,,0.27,加工中,双色,TLP
WO-2024-005925,LRB-019,C011,理想汽车,309,P1,2024-07-29 16:00:00,2024-08-02 08:00:00,2024-08-02 13:33:30,0.27,已完工,两板,LRB
WO-2025-005926,WLC-017,C011,理想汽车,65,P2,2025-06-22 17:00:00,2025-06-28 06:00:00,2025-06-27 21:03:32,0.09,已完工,双色,WLC
WO-2024-005927,BUM-004,C020,采埃孚,73,P1,2024-02-16 09:00:00,2024-02-21 01:00:00,2024-02-21 01:47:16,0.11,已完工,油压,BUM
WO-2024-005928,VEN-022,C015,马瑞利,50,P1,2024-12-29 13:00:00,2025-01-02 05:00:00,2025-01-01 19:06:29,0.18,已完工,全电动,VEN
WO-2024-005929,DRH-015,C016,安波福,221,P0,2024-07-24 15:00:00,2024-07-25 11:00:00,,0.71,待开工,全电动,DRH
WO-2025-005930,DUO-004,C006,小鹏汽车,152,P1,2025-06-13 14:00:00,2025-06-17 03:00:00,2025-06-16 23:29:02,0.48,已完工,双色,DUO
WO-2025-005931,LFR-022,C006,小鹏汽车,456,P2,2025-02-08 15:00:00,2025-02-14 23:00:00,2025-02-14 17:18:39,0.37,已完工,两板,LFR
WO-2025-005932,BUM-024,C007,零跑汽车,84,P1,2025-06-19 18:00:00,2025-06-24 05:00:00,2025-06-24 09:42:44,0.4,已完工,油压,BUM
WO-2025-005933,CUP-010,C012,蔚来汽车,383,P2,2025-07-05 18:00:00,2025-07-10 10:00:00,2025-07-10 08:41:27,3.04,已完工,全电动,CUP
WO-2024-005934,TLP-021,C010,极氪,336,P0,2024-12-19 14:00:00,2024-12-21 04:00:00,2024-12-21 04:53:49,0.44,已完工,双色,TLP
WO-2025-005935,DRH-006,C013,问界,50,P2,2025-09-29 11:00:00,2025-10-09 00:00:00,,0.21,待开工,全电动,DRH
WO-2025-005936,VEN-018,C010,极氪,50,P1,2025-10-06 12:00:00,2025-10-08 23:00:00,2025-10-08 12:57:24,0.39,已完工,全电动,VEN
WO-2026-005937,TLP-011,C014,阿维塔,615,P2,2026-02-20 10:00:00,2026-03-01 17:00:00,2026-03-01 18:21:31,10.65,已完工,双色,TLP
WO-2024-005938,TLM-010,C009,路特斯,116,P2,2024-07-14 15:00:00,2024-07-20 11:00:00,2024-07-20 10:14:43,0.35,已完工,油压,TLM
WO-2025-005939,CUP-023,C006,小鹏汽车,116,P1,2025-05-27 12:00:00,2025-05-31 07:00:00,,1.03,待开工,全电动,CUP
WO-2024-005940,VEN-027,C010,极氪,264,P2,2024-07-30 12:00:00,2024-08-06 03:00:00,,2.47,加工中,全电动,VEN
WO-2025-005941,TLM-027,C009,路特斯,198,P1,2025-05-19 16:00:00,2025-05-23 10:00:00,2025-05-23 06:54:26,1.64,已完工,油压,TLM
WO-2025-005942,VEN-011,C004,佛吉亚,159,P2,2025-09-20 15:00:00,2025-09-25 07:00:00,,2.56,已取消,全电动,VEN
WO-2025-005943,LRB-007,C014,阿维塔,83,P2,2025-12-25 08:00:00,2026-01-01 19:00:00,2026-01-01 10:16:37,0.24,已完工,两板,LRB
WO-2025-005944,HND-024,C015,马瑞利,516,P2,2025-05-27 14:00:00,2025-06-04 01:00:00,,1.52,加工中,油压,HND
WO-2025-005945,VEN-026,C002,本田技研,181,P0,2025-01-18 08:00:00,2025-01-19 05:00:00,,1.47,加工中,全电动,VEN
WO-2025-005946,DUO-001,C019,布雷博,93,P0,2025-12-01 18:00:00,2025-12-02 23:00:00,,1.55,已取消,双色,DUO
WO-2025-005947,CUP-006,C001,东风彼欧,119,P1,2025-11-23 10:00:00,2025-11-25 10:00:00,2025-11-25 12:47:56,0.29,已完工,全电动,CUP
WO-2024-005948,DUO-018,C016,安波福,392,P1,2024-11-01 14:00:00,2024-11-04 11:00:00,2024-11-04 04:24:29,0.73,已完工,双色,DUO
WO-2025-005949,LFR-013,C016,安波福,437,P0,2025-11-09 12:00:00,2025-11-10 21:00:00,2025-11-10 19:36:55,1.2,已完工,两板,LFR
WO-2024-005950,HND-003,C016,安波福,353,P0,2024-01-19 17:00:00,2024-01-21 02:00:00,2024-01-21 07:20:06,0.35,已完工,油压,HND
WO-2024-005951,BUM-004,C013,问界,355,P2,2024-12-24 08:00:00,2024-12-31 22:00:00,,0.56,待开工,油压,BUM
WO-2024-005952,WLC-014,C009,路特斯,50,P2,2024-08-31 17:00:00,2024-09-08 09:00:00,,0.18,待开工,双色,WLC
WO-2024-005953,VEN-021,C007,零跑汽车,300,P2,2024-09-11 11:00:00,2024-09-16 05:00:00,2024-09-16 03:05:44,5.39,已完工,全电动,VEN
WO-2024-005954,LFR-021,C007,零跑汽车,123,P2,2024-03-02 08:00:00,2024-03-09 17:00:00,,1.62,待开工,两板,LFR
WO-2026-005955,WLC-019,C012,蔚来汽车,92,P2,2026-02-04 11:00:00,2026-02-10 22:00:00,,0.36,待开工,双色,WLC
WO-2024-005956,DRH-006,C007,零跑汽车,84,P2,2024-02-21 08:00:00,2024-02-28 17:00:00,2024-02-28 16:08:11,0.37,已完工,全电动,DRH
WO-2026-005957,DUO-014,C008,岚图汽车,163,P2,2026-02-01 18:00:00,2026-02-06 14:00:00,2026-02-06 10:37:59,1.01,已完工,双色,DUO
WO-2026-005958,TLM-002,C019,布雷博,175,P2,2026-03-20 11:00:00,2026-03-25 12:00:00,,0.5,待开工,油压,TLM
WO-2024-005959,VEN-003,C009,路特斯,636,P2,2024-11-11 17:00:00,2024-11-15 22:00:00,2024-11-15 21:04:47,4.29,已完工,全电动,VEN
WO-2024-005960,LFR-015,C013,问界,1274,P1,2024-07-31 14:00:00,2024-08-04 11:00:00,2024-08-04 10:36:12,2.11,已完工,两板,LFR
WO-2024-005961,TLP-019,C019,布雷博,191,P1,2024-07-26 14:00:00,2024-07-30 13:00:00,2024-07-30 09:46:19,0.55,已完工,双色,TLP
WO-2025-005962,DUO-001,C005,比亚迪,387,P1,2025-10-06 16:00:00,2025-10-09 23:00:00,,6.85,加工中,双色,DUO
WO-2024-005963,LFR-013,C003,伟世通,181,P2,2024-01-08 11:00:00,2024-01-13 09:00:00,,0.46,加工中,两板,LFR
WO-2024-005964,VEN-021,C018,李尔,58,P1,2024-11-07 17:00:00,2024-11-10 03:00:00,2024-11-10 08:40:57,0.97,已完工,全电动,VEN
WO-2024-005965,LRB-002,C004,佛吉亚,50,P1,2024-10-17 14:00:00,2024-10-21 14:00:00,2024-10-21 16:30:16,0.13,已完工,两板,LRB
WO-2026-005966,LRB-011,C015,马瑞利,85,P2,2026-01-08 17:00:00,2026-01-13 10:00:00,2026-01-13 00:33:57,0.19,已完工,两板,LRB
WO-2025-005967,WLC-021,C002,本田技研,517,P2,2025-12-06 12:00:00,2025-12-12 21:00:00,2025-12-12 14:33:34,9.91,已完工,双色,WLC
WO-2025-005968,HND-023,C020,采埃孚,69,P2,2025-09-14 18:00:00,2025-09-19 11:00:00,2025-09-19 04:33:39,0.75,已完工,油压,HND
WO-2024-005969,LRB-016,C007,零跑汽车,99,P1,2024-06-09 15:00:00,2024-06-12 13:00:00,2024-06-12 04:42:45,0.61,已完工,两板,LRB
WO-2024-005970,TLM-009,C017,麦格纳,276,P2,2024-01-08 09:00:00,2024-01-14 18:00:00,2024-01-14 17:45:24,0.34,已完工,油压,TLM
WO-2024-005971,BUM-010,C011,理想汽车,125,P2,2024-09-26 15:00:00,2024-10-03 09:00:00,2024-10-02 23:49:26,0.25,已完工,油压,BUM
WO-2024-005972,DRH-026,C019,布雷博,247,P2,2024-06-02 18:00:00,2024-06-08 18:00:00,,2.2,加工中,全电动,DRH
